Year,rcra,exporter_key,fullDescription,un,hazWasteDesc,totalQuantityinShipment,units_final,mgmt,ReceivingFacilityEPAIDNumber,company,importer_state
2007,000487097 FLE,E46A9035,MAGNESSIUM HYDROXIDE,UN3266,"Corrosive liquid, basic, inorganic, n.o.s.",946.3525,l,H040,TND982109142,PERMAFIX ENVIRONMENTAL SERVICES,TN
2007,000487097 FLE,E46A9035,LEAD,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",378.541,l,H040,TND982109142,PERMAFIX ENVIRONMENTAL SERVICES,TN
2007,000487097 FLE,E46A9035,METHYLENE CHLORIDE,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",1324.8935,l,H040,TND982109142,PERMAFIX ENVIRONMENTAL SERVICES,TN
2007,000487100 FLE,E46A9035,"WASTE, RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY",UN3321,"Radioactive material, low specific activity (LSA-II) non fissile or fissile-excepted",1892.705,l,H040,TND982109142,PERMAFIX ENVIRONMENTAL SERVICES,TN
2007,000487100 FLE,E46A9035,"WASTE, RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY",UN3321,"Radioactive material, low specific activity (LSA-II) non fissile or fissile-excepted",11356.23,l,H040,TND982109142,PERMAFIX ENVIRONMENTAL SERVICES,TN
2007,000487102 FLE,E46A9035,"WASTE, RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY",UN3321,"Radioactive material, low specific activity (LSA-II) non fissile or fissile-excepted",4921.033,l,H040,TND982109142,PERMAFIX ENVIRONMENTAL SERVICES,TN
2007,000487102 FLE,E46A9035,"WASTE, RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY",UN3321,"Radioactive material, low specific activity (LSA-II) non fissile or fissile-excepted",1703.4345,l,H040,TND982109142,PERMAFIX ENVIRONMENTAL SERVICES,TN
2007,000487102 FLE,E46A9035,"WASTE, RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY",UN3321,"Radioactive material, low specific activity (LSA-II) non fissile or fissile-excepted",6813.738,l,H040,TND982109142,PERMAFIX ENVIRONMENTAL SERVICES,TN
2007,000487103 FLE,E46A9035,"WASTE, RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY",UN3321,"Radioactive material, low specific activity (LSA-II) non fissile or fissile-excepted",4731.7625,l,H040,TND982109142,PERMAFIX ENVIRONMENTAL SERVICES,TN
2007,000487103 FLE,E46A9035,"WASTE, RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY",UN3321,"Radioactive material, low specific activity (LSA-II) non fissile or fissile-excepted",5867.3855,l,H040,TND982109142,PERMAFIX ENVIRONMENTAL SERVICES,TN
2007,000487105 FLE,E46A9035,"WASTE, RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY",UN3321,"Radioactive material, low specific activity (LSA-II) non fissile or fissile-excepted",264.9787,l,H040,TND982109142,PERMAFIX ENVIRONMENTAL SERVICES,TN
2007,000487105 FLE,E46A9035,"WASTE, RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY",UN3321,"Radioactive material, low specific activity (LSA-II) non fissile or fissile-excepted",189.2705,l,H040,TND982109142,PERMAFIX ENVIRONMENTAL SERVICES,TN
2007,000487105 FLE,E46A9035,"WASTE, RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY",UN3321,"Radioactive material, low specific activity (LSA-II) non fissile or fissile-excepted",189.2705,l,H040,TND982109142,PERMAFIX ENVIRONMENTAL SERVICES,TN
2007,000487105 FLE,E46A9035,"WASTE, RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY",UN3321,"Radioactive material, low specific activity (LSA-II) non fissile or fissile-excepted",5678.115,l,H040,TND982109142,PERMAFIX ENVIRONMENTAL SERVICES,TN
2007,000487133 FLE,E46A9035,"WASTE RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY, LIQUID/OXIDE, SAMPLES",UN3321,"Radioactive material, low specific activity (LSA-II) non fissile or fissile-excepted",113.5623,l,H129,TND982109142,PERMAFIX ENVIRONMENTAL SERVICES,TN
2007,000487133 FLE,E46A9035,"WASTE RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY, LIQUID/OXIDE",UN3321,"Radioactive material, low specific activity (LSA-II) non fissile or fissile-excepted",113.5623,l,H040,TND982109142,PERMAFIX ENVIRONMENTAL SERVICES,TN
2007,000487133 FLE,E46A9035,"WASTE RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY, LIQUID/OXIDE, SAMPLES",UN3321,"Radioactive material, low specific activity (LSA-II) non fissile or fissile-excepted",113.5623,l,H129,TND982109142,PERMAFIX ENVIRONMENTAL SERVICES,TN
2007,000487133 FLE,E46A9035,"WASTE FLAMMABLE LIQUID, NOS (XYLENE, TOLUENE) SAMPLES",UN1993,"Flammable liquids, n.o.s.",18.92705,l,H129,TND982109142,PERMAFIX ENVIRONMENTAL SERVICES,TN
2007,000487133 FLE,E46A9035,"WASTE FLAMMABLE LIQUID, NOS (1,2,4 -TRIMETHYLBENZENE) ""LIMITED QUANTITY OF RADIOACTIVE MATERIAL""",UN1993,"Flammable liquids, n.o.s.",1892.705,l,H050,TND982109142,PERMAFIX ENVIRONMENTAL SERVICES,TN
2007,000487213 FLE,E43A9142,XYLENE CADMIUM,UN1993,"Flammable liquids, n.o.s.",378.541,l,H040,TND982109142,PERMAFIX ENVIRONMENTAL SERVICES,TN
2007,000487213 FLE,E43A9142,"ARSENIC, LEAD",UN3082,"Environmentally hazardous substances, liquid, n.o.s.",189.2705,l,H040,TND982109142,PERMAFIX ENVIRONMENTAL SERVICES,TN
2007,000487213 FLE,E43A9142,"WASTE, RADIOACTIVE MATERIAL, EXCEPTED PACKAGE-LIMITED QUANTITY OF MATERIAL",UN2910,"Radioactive material, excepted package-limited quantity of material",189.2705,l,H040,TND982109142,PERMAFIX ENVIRONMENTAL SERVICES,TN
2007,000487213 FLE,E43A9142,"RADIOACTIVE MATERIAL, EXCEPTED PACKAGE-LIMITED QUANTITY OF MATERIAL",UN2910,"Radioactive material, excepted package-limited quantity of material",189.2705,l,H040,TND982109142,PERMAFIX ENVIRONMENTAL SERVICES,TN
2007,000487213 FLE,E43A9142,XYLENE CADMIUM,UN1993,"Flammable liquids, n.o.s.",189.2705,l,H040,TND982109142,PERMAFIX ENVIRONMENTAL SERVICES,TN
2007,000125004 GBF,E45A4021,"XYLENE, TOLUENE",UN1993,"Flammable liquids, n.o.s.",90038.91918,kg,,KSD980633259,SYSTECH,KS
2007,000125014 GBF,E45A4021,"WASTE FLAMMABLE LIQUID, NOS (XYLENE/TOLUENE)",UN1993,"Flammable liquids, n.o.s.",77659.03273,kg,H061,KSD980633259,SYSTECH,KS
2007,000125015 GBF,E45A4021,"WASTE FLAMMABLE LIQUID, NOS (XYLENE/TOLUENE)",UN1993,"Flammable liquids, n.o.s.",85109.28133,kg,H061,KSD980633259,SYSTECH,KS
2007,001360578 JJK,E45A7512,"TOLUENE, XYLENES",UN1993,"Flammable liquids, n.o.s.",87263.38974,kg,,KSD980633259,SYSTECH,KS
2007,001360587 JJK,E45A7512,"TOLUENE, XYLENES",UN1993,"Flammable liquids, n.o.s.",89169.38332,kg,,KSD980633259,SYSTECH,KS
2007,000174075 CEX,E45A1665,"TOLUENE, TETRACHLOROETHYLENE",UN1992,"Flammable liquids, toxic, n.o.s.",86330.06046,l,H061,KSD980633259,SYSTECH,KS
2007,000174076 CEX,E45A1665,"TOLUENE, TETRACHLOROETHYLENE",UN1992,"Flammable liquids, toxic, n.o.s.",86288.42095,l,H061,KSD980633259,SYSTECH,KS
2007,000174077 CEX,E45A1665,"TOLUENE, TETRACHLOROETHYLENE",UN1992,"Flammable liquids, toxic, n.o.s.",89710.43159,l,H061,KSD980633259,SYSTECH,KS
2007,000174078 CEX,E45A1665,"TOLUENE, TETRACHLOROETHYLENE",UN1992,"Flammable liquids, toxic, n.o.s.",89721.78782,l,H061,KSD980633259,SYSTECH,KS
2007,000174079 CEX,E45A1665,"TOLUENE, TETRACHLOROETHYLENE",UN1992,"Flammable liquids, toxic, n.o.s.",82741.49178,l,,KSD980633259,SYSTECH,KS
2007,000174080 CEX,E45A1665,"TOLUENE, TETRACHLOROETHYLENE",UN1992,"Flammable liquids, toxic, n.o.s.",83612.13608,l,H061,KSD980633259,SYSTECH,KS
2007,000174081 CEX,E45A1665,"TOLUENE, TETRACHLOROETHYLENE",UN1992,"Flammable liquids, toxic, n.o.s.",86288.42095,l,H061,KSD980633259,SYSTECH,KS
2007,000174082 CEX,E45A1665,"TOLUENE, TETRACHLOROETHYLENE",UN1992,"Flammable liquids, toxic, n.o.s.",85989.37356,l,H061,KSD980633259,SYSTECH,KS
2007,000174083 CEX,E45A1665,"TOLUENE, TETRACHLOROETHYLENE",UN1992,"Flammable liquids, toxic, n.o.s.",90486.44064,l,H061,KSD980633259,SYSTECH,KS
2007,000174084 CEX,E45A1665,"TOLUENE, TETRACHLOROETHYLENE",UN1992,"Flammable liquids, toxic, n.o.s.",89721.78782,l,H061,KSD980633259,SYSTECH,KS
2007,000174086 CEX,E45A1665,"TOLUENE, TETRACHLOROETHYLENE",UN1992,"Flammable liquids, toxic, n.o.s.",86163.50242,l,H061,KSD980633259,SYSTECH,KS
2007,000024109 FLE,E49A.359,PETROLEUM DISTILLATES,UN1992,"Flammable liquids, toxic, n.o.s.",17950.44981,kg,H061,KSD980633259,SYSTECH,KS
2007,000335679 JJK,E49A.359,"WASTE FLAMMABLE LIQUIDS, TOXIC NOS (PETROLEUM DISTILLATES)",UN1992,"Flammable liquids, toxic, n.o.s.",18625.3947,kg,H061,KSD980633259,SYSTECH,KS
2007,000335681 JJK,E49A.359,"WASTE FLAMMABLE LIQUIDS, TOXIC NOS (PETROLEUM DISTILLATES)",UN1992,"Flammable liquids, toxic, n.o.s.",18622.67315,kg,H061,KSD980633259,SYSTECH,KS
2007,000335682 JJK,E49A.359,"WASTE FLAMMABLE LIQUIDS, TOXIC NOS (PETROLEUM DISTILLATES)",UN1992,"Flammable liquids, toxic, n.o.s.",18565.52056,kg,H061,KSD980633259,SYSTECH,KS
2007,000335683 JJK,E49A.359,"WASTE FLAMMABLE LIQUIDS, TOXIC NOS (PETROLEUM DISTILLATES)",UN1992,"Flammable liquids, toxic, n.o.s.",19471.34378,kg,H061,KSD980633259,SYSTECH,KS
2007,000622028 JJK,E49A.359,"WASTE FLAMMABLE LIQUIDS, TOXIC NOS (PETROLEUM DISTILLATES)",UN1992,"Flammable liquids, toxic, n.o.s.",18004.42726,kg,H061,KSD980633259,SYSTECH,KS
2007,001396001 FLE,E49A.359,"WASTE FLAMMABLE LIQUID, NOS (PETROLEUM DISTILLATED)",UN1992,"Flammable liquids, toxic, n.o.s.",18341.8997,kg,H061,KSD980633259,SYSTECH,KS
2007,001396005 FLE,E49A.359,"WASTE FLAMMABLE LIQUID, NOS (PETROLEUM DISTILLATED)",UN1992,"Flammable liquids, toxic, n.o.s.",18320.12729,kg,H061,KSD980633259,SYSTECH,KS
2007,001396006 FLE,E49A.359,"WASTE FLAMMABLE LIQUIDS, TOXIC NOS (PETROLEUM DISTILLATES)",UN1992,"Flammable liquids, toxic, n.o.s.",18860.80895,kg,H061,KSD980633259,SYSTECH,KS
2007,000335713 JJK,E49A7009,"XYLENE, ACETONE",UN1993,"Flammable liquids, n.o.s.",82911.83523,l,H061,KSD980633259,SYSTECH,KS
2007,000335714 JJK,E49A7009,"XYLENE, ACETONE",UN1993,"Flammable liquids, n.o.s.",82798.27293,l,H061,KSD980633259,SYSTECH,KS
2007,000335720 JJK,E49A7009,"RQ, WASTE FLAMMABLE LIQUID, NOS (XYLENE, ACETONE)",UN1993,"Flammable liquids, n.o.s.",74871.62439,l,H061,KSD980633259,SYSTECH,KS
2007,000335721 JJK,E49A7009,"XYLENE, ACETONE",UN1993,"Flammable liquids, n.o.s.",74871.62439,l,H061,KSD980633259,SYSTECH,KS
2007,000335727 JJK,E49A7009,"XYLENE, ACETONE",UN1993,"Flammable liquids, n.o.s.",82926.97687,l,H061,KSD980633259,SYSTECH,KS
2007,000335729 JJK,E49A7009,"RQ, WASTE FLAMMABLE LIQUID, NOS (XYLENE, ACETONE)",UN1993,"Flammable liquids, n.o.s.",76908.17497,l,,KSD980633259,SYSTECH,KS
2007,000335730 JJK,E49A7009,"RQ, WASTE FLAMMABLE LIQUID, NOS (XYLENE, ACETONE)",UN1993,"Flammable liquids, n.o.s.",76805.9689,l,H061,KSD980633259,SYSTECH,KS
2007,000564063 FLE,E49A4033,"WASTE FLAMMABLE LIQUID, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",86250.56685,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564064 FLE,E49A4033,"WASTE FLAMMABLE LIQUID, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",81405.24205,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564103 FLE,E49A4033,"WASTE FLAMMABLE LIQUID, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",87583.03117,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564104 FLE,E49A4033,"WASTE FLAMMABLE LIQUID, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",85637.33043,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564120 FLE,E49A4033,"WASTE FLAMMABLE LIQUID, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",83316.8741,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564130 FLE,E49A4033,"WASTE FLAMMABLE LIQUID, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",78865.23194,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564131 FLE,E49A4033,"WASTE FLAMMABLE LIQUID, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",84596.34268,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564143 FLE,E49A4033,"WASTE FLAMMABLE LIQUID, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",85266.36025,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564144 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",86466.33522,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564173 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",1003.13365,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564179 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",86239.21062,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564180 FLE,E49A4033,"WASTE FLAMMABLE LIQUID, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",83517.50083,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564200 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",84380.57431,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564201 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",85096.0168,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564233 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",20774.33008,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564234 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",20774.33008,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564235 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",20774.33008,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564236 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",20774.33008,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564237 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",9463.525,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564238 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21826.67406,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564239 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21826.67406,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564240 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21826.67406,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564241 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21826.67406,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564242 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",9463.525,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564247 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21501.1288,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564248 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21501.1288,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564249 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21501.1288,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564253 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21126.37321,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564254 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21126.37321,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564255 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21126.37321,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564256 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21126.37321,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564257 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",9463.525,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564265 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21501.1288,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564266 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",9463.525,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564267 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",20974.95681,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564268 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",20974.95681,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564269 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",20974.95681,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564272 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",20974.95681,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564278 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",9463.525,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564279 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21289.14584,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564280 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21289.14584,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564281 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21289.14584,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564282 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21289.14584,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564283 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",6919.72948,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564284 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21455.70388,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564285 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21455.70388,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564286 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21455.70388,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564287 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21455.70388,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564289 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",9463.525,l,,NED981723513,CLEAN HARBORS INC,NE
2007,000564297 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",24805.79173,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564298 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",24805.79173,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564299 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",24805.79173,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564300 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",24805.79173,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564301 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",9463.525,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564302 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21236.1501,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564303 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21236.1501,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564304 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21236.1501,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564305 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21236.1501,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564323 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21099.87534,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564324 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21099.87534,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564325 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21099.87534,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564326 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21099.87534,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564327 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",9463.525,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564328 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",19487.29068,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564329 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",19487.29068,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564330 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",19487.29068,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564331 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",19487.29068,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564332 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",9463.525,l,H040,NED981723513,CLEAN HARBORS INC,NE
2007,000564918 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",624.59265,l,H040,UTD981552177,CLEAN HARBORS INC,UT
2007,000564918 FLE,E49A4033,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",749.51118,l,H040,UTD981552177,CLEAN HARBORS INC,UT
