Year,rcra,exporter_name,exporter_address,exporter_city,exporter_state,exporter_zip,exporter_country,exporter_key,exporterLAT,exporterLONG,fullDescription,un,hazWasteDesc,packingGroup,totalQuantityinShipment,units_final,mgmt,ExpectedManagementMethod,portCity,portState,latitude,longitude,ReceivingFacilityEPAIDNumber,importer_name,company,importer_address,importer_city,importer_state,receivingfacilityzipcode,filenom,
2011,003982358 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,75839.22162,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford fOCR,
2011,003982360 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,64599.21186,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford fOCR,
2011,003982359 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,66139.1567,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford fOCR,
2011,003982366 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,70783.0316,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford fOCR,
2011,003982367 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,75959.4235,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford fOCR,
2011,003982368 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,67679.10154,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford fOCR,
2011,003982384 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,78588.44274,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford gOCR,
2011,003982385 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,75859.17967,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford gOCR,
2011,003982386 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,76999.05637,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford gOCR,
2011,003982387 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,72959.36602,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford gOCR,
2011,003982389 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,71679.32939,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford gOCR,
2011,003982390 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,78399.29487,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford gOCR,
2011,003982393 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,77599.15858,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford gOCR,
2011,003982388 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,69739.31641,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford gOCR,
2011,003982391 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,75798.85194,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford gOCR,
2011,003982392 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,77099.3002,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford gOCR,
2011,003982369 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,75159.28722,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford gOCR,
2011,003982370 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,69759.27446,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford gOCR,
2011,003982373 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,72359.2638,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford gOCR,
2011,003982374 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,78759.44692,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford gOCR,
2011,003982382 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,80928.97746,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford gOCR,
2011,003982383 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,73519.55214,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford hOCR,
2011,003982371 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,73295.47769,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford hOCR,
2011,003982372 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,81779.00886,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford hOCR,
2011,003982379 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,78159.3447,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford hOCR,
2011,003982380 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,84959.14238,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford hOCR,
2011,003982377 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,80119.31574,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford hOCR,
2011,003982378 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,72559.29787,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford hOCR,
2011,003982381 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,80219.10598,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford hOCR,
2011,003982375 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,76439.32384,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford hOCR,
2011,003982429 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,66819.09111,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford hOCR,
2011,003982376 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,84279.20797,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2011.HW.amg-shell scottford hOCR,
